83,75,69,7A,80,7B,95,5E,67,7A,7B,84,82,78,83,7E
A0,6F,80,7A,8C,8D,8D,7E,83,8B,6F,88,74,5A,87,85
7A,68,85,76,7F,85,78,78,8F,7F,95,73,75,8F,88,88
7C,7A,87,6F,6E,81,5F,77,77,87,7E,83,6E,81,7B,77
89,75,7E,90,8B,5C,8B,62,88,5C,78,82,95,7B,90,80
94,7D,6D,71,8E,96,85,8A,6B,92,83,8C,7C,8E,70,77
62,85,8E,91,8C,8B,8A,6D,67,8A,8D,8B,85,68,7D,82
87,71,7E,78,89,7B,84,77,82,8F,74,80,95,82,7D,87
7A,72,71,79,85,93,88,82,7E,6D,76,87,8A,88,84,9B
87,9F,8A,86,7D,79,9D,79,6E,8B,91,85,6E,82,86,8F
92,89,68,78,7D,81,74,7D,79,77,7E,73,8D,81,88,8B
8A,70,8A,86,7E,8D,86,9B,72,8F,81,90,85,8E,71,78
81,8B,85,7F,99,7A,88,6E,73,79,78,80,7D,63,68,71
6E,68,61,85,77,8E,6A,73,73,93,66,84,9B,7A,B4,77
79,7D,89,81,6A,78,80,82,6D,79,81,6F,82,8F,89,A4
87,82,76,68,83,92,7A,7E,9A,74,76,7B,6D,96,7E,8A
7B,8C,87,8D,87,76,80,95,65,80,7A,89,85,79,6A,7D
76,72,99,6B,76,66,7C,83,7E,70,7B,79,9E,91,5A,7A
78,86,92,77,81,89,85,75,82,8B,77,7D,77,87,8B,89
82,8F,78,96,72,94,75,83,71,6F,7B,82,80,66,83,8B
65,7C,80,77,5D,85,73,98,8C,8A,69,7C,98,89,77,71
9F,97,72,9A,6F,83,A0,8C,72,91,78,85,6F,88,8B,74
82,88,60,72,73,73,86,7A,82,74,83,96,6D,79,5A,72
7E,7A,87,83,7E,80,7A,88,81,6B,76,7C,65,6D,7F,84
7D,8A,79,59,90,71,70,76,5D,A3,95,89,8A,73,91,8E
8F,84,86,82,8F,7C,74,74,78,7E,85,80,83,8A,65,88
7F,7B,76,7B,94,92,91,8D,7A,7A,9D,97,92,72,87,74
7E,77,7B,71,77,90,77,83,90,85,80,75,5F,93,8F,80
78,76,6A,74,7F,82,7B,8C,75,83,6F,82,86,7B,91,AD
9A,81,6B,94,73,72,8C,6C,75,8F,92,86,6B,9A,90,85
84,77,82,64,8C,9C,6A,85,8A,78,8B,93,81,6B,66,74
89,8E,7B,84,7D,96,7B,74,7F,67,64,8F,84,71,85,80
7C,84,7F,A1,64,8B,7F,A0,53,84,66,60,72,8B,97,78
77,69,8B,71,85,93,82,72,7F,6C,7A,8F,9D,7D,7C,7D
88,88,86,68,B2,5C,92,37,8A,80,88,82,83,55,76,97
9F,8D,88,78,6E,93,97,96,72,9C,80,91,7F,85,71,90
70,77,91,6E,7B,80,81,91,7B,98,7C,A0,7C,99,72,78
6C,7D,64,97,72,80,66,8B,79,50,75,7B,7B,9F,8B,6C
93,7D,95,7F,96,84,87,6C,79,73,5B,9C,72,8A,88,84
78,94,83,6D,97,7F,7C,6A,96,90,9C,88,6B,6B,88,89
71,7C,82,7E,98,72,8D,8E,90,86,78,8B,81,8D,96,82
79,87,6D,6A,6C,88,74,94,6A,7E,79,9E,60,7F,77,79
9D,87,71,73,98,6D,87,88,6D,A2,8F,83,8B,76,71,91
6E,87,84,87,81,81,69,7C,85,74,70,8B,75,A1,8F,92
7E,8E,77,88,75,86,60,72,75,7B,90,98,79,95,8B,5D
89,80,7D,8C,7E,81,69,6D,70,7A,A6,82,64,6C,67,88
A5,5F,79,80,74,9D,84,87,81,7F,79,7E,8D,7D,6C,88
69,86,74,7C,75,9D,77,85,6D,78,87,8D,84,91,8F,78
84,79,7B,81,8B,6E,94,80,85,5E,5D,74,54,8D,7A,70
6E,85,6C,8B,8E,8C,7C,8B,74,7C,5C,8E,5E,8C,7A,64
78,86,77,79,91,78,A2,80,77,59,73,7E,76,69,79,83
81,7B,88,75,97,99,82,7D,71,89,77,79,78,95,8F,84
B0,58,85,72,7B,8A,83,7A,9D,7D,73,6F,87,77,AD,A2
52,68,67,6C,7F,85,88,75,86,57,82,77,83,9E,77,93
81,8B,76,89,7C,76,7F,89,88,A0,9C,72,8A,5F,8F,82
63,9C,6E,8A,83,98,82,87,97,6C,8D,6E,81,65,79,7C
90,8C,84,80,7A,88,6C,7A,72,93,78,96,6E,77,7E,7B
6E,7B,5E,A0,76,68,5B,5F,61,97,84,90,88,9A,72,7E
68,74,69,9D,8E,AB,64,89,81,8E,98,6F,58,81,8A,96
8D,78,AE,6B,7F,7A,6E,77,70,6E,78,86,6A,53,79,81
97,7C,7E,6D,71,7D,81,6A,84,5E,7C,80,84,92,90,79
A4,87,85,64,96,77,78,67,9A,60,82,97,86,78,9D,70
88,85,93,52,71,7E,75,96,A2,83,96,7E,80,5E,81,91
83,87,6F,84,6E,A0,99,68,6B,4C,89,80,82,87,63,7C
7B,99,7D,87,84,90,7C,92,76,86,8C,7A,82,5B,88,8A
6C,96,79,7D,9F,7F,7A,8B,99,6D,79,5B,66,96,84,9C
7C,8C,78,87,82,5C,85,78,97,94,8D,6D,92,8D,8D,90
7F,70,89,8B,83,A7,7B,7E,7A,8B,98,71,7F,7B,6F,7D
7D,62,86,8A,79,76,8A,5D,7A,5D,6D,7F,62,88,87,5B
86,77,70,72,91,67,6B,C5,5C,90,97,99,87,77,85,80
6E,8F,75,8C,AC,8B,2F,90,97,83,1A,8F,1D,CD,37,90
3A,B9,95,98,4A,AB,73,8D,1B,9B,20,AB,1B,AB,1C,CA
8C,7F,64,8D,5D,9E,5D,81,3E,B3,80,74,02,7C,42,BE
3C,91,2E,9A,40,7B,11,80,3A,8F,1E,5A,22,73,00,73
42,65,00,42,10,6B,81,8D,13,59,28,6F,26,38,40,6E
11,40,19,3C,55,28,33,2E,36,31,1D,1E,1B,29,39,3B
49,38,31,33,2D,1E,27,18,4D,31,42,32,56,3E,6A,01
72,26,9F,15,84,42,A4,00,82,10,6E,7F,92,39,E8,00
9D,0E,69,52,A8,37,00,00,4B,20,3D,27,89,0C,C1,74
8E,63,00,05,68,41,E6,5B,35,48,9A,61,2F,61,C2,5E
01,CF,28,8B,79,B2,32,A3,77,A6,00,F1,4A,80,40,B5
63,CB,96,8A,D4,15,E2,E8,B8,88,C3,29,96,53,BF,01
B0,10,9E,93,7A,64,3C,00,5E,00,DE,8D,54,69,7D,54
42,4E,3A,97,48,BA,2E,00,6D,D0,03,D8,49,C4,00,E9
2D,CC,A7,96,41,85,00,80,17,87,7C,91,4A,74,00,2B
2A,71,04,43,2D,5D,48,54,04,23,3B,A5,3F,51,00,00
24,4E,6B,40,3C,22,56,3E,40,13,69,A1,75,8A,66,7D
55,73,51,79,6F,6D,49,81,6F,6D,75,84,69,5C,85,69
6E,79,79,38,87,85,70,6E,8C,59,56,49,5C,63,93,74
79,7A,7F,8B,6B,55,73,57,87,58,79,68,64,63,76,38
63,75,77,70,76,57,83,69,9C,7D,86,87,89,88,6F,71
9B,68,8F,77,93,99,99,6F,73,7C,A3,7A,A0,80,76,9D
AE,78,9A,87,95,82,81,8D,A1,92,AC,84,79,7C,AC,8D
8E,75,B5,7D,8D,80,9C,84,99,8E,91,A4,A0,88,82,7F
BA,93,69,7C,86,8C,B0,99,7B,98,7A,87,86,A6,8D,7B
93,98,86,AF,83,A0,91,8A,86,78,83,6C,8B,90,79,9A
7C,92,8D,9D,7F,8F,91,C1,6B,A3,68,94,73,7F,6A,98
7E,78,69,A0,78,A4,74,91,6D,A5,57,83,75,93,5C,9A
6E,A8,92,A1,62,92,94,7A,63,94,5A,87,88,85,8F,68
5F,76,5F,9D,8C,82,90,7D,89,A5,76,9C,78,7C,77,91
86,90,4D,96,89,98,9A,95,4B,97,86,83,89,6E,6E,83
78,7A,5B,72,66,77,7E,77,5E,82,6B,61,71,85,76,90
90,78,60,A0,81,82,A1,8C,7A,8E,74,83,82,99,81,89
62,83,61,92,6B,79,70,77,8C,86,8D,76,7D,8C,6A,AA
74,9D,A0,7C,90,85,6E,8C,6F,A8,76,7E,79,58,A1,8C
6D,95,60,78,68,87,64,76,71,83,7A,95,8E,70,88,8B
71,7B,6B,74,AB,72,8D,75,97,6F,77,86,64,90,67,5B
65,61,96,69,87,8E,72,78,6D,7F,6D,8F,87,8A,90,7C
89,6E,A6,B1,81,84,79,75,7A,84,74,8A,81,8D,89,7B
80,7F,97,66,8A,74,76,7E,7D,88,8A,A6,8C,87,6F,77
69,81,73,87,7A,78,8C,8B,6B,80,72,7B,7A,9D,61,72
89,8A,60,73,72,6D,85,97,85,6F,82,64,83,67,93,6C
8F,66,8D,71,87,75,7D,70,8B,7C,7C,6C,7D,97,9A,70
8C,63,89,AD,90,91,8E,7D,6F,6C,98,6E,8C,75,7C,93
96,9A,78,79,83,6F,89,7F,68,78,73,7A,82,99,78,69
9A,7F,97,78,6F,73,85,6C,87,86,83,6E,98,5C,91,9F
7E,78,8B,80,84,61,80,5A,89,78,8C,74,86,9E,73,A9
8C,91,80,8F,79,78,89,95,9A,71,86,72,64,8A,84,9A
82,99,7A,6E,74,7B,6D,75,8D,64,80,6B,95,8F,6C,7D
6A,8B,9A,70,6D,83,80,71,88,75,79,93,75,78,8E,83
96,8F,82,98,72,7B,9A,86,94,88,7E,82,8E,8A,71,66
79,73,57,74,80,7A,8B,74,92,57,98,78,5E,71,6F,A6
78,93,7C,91,6F,A0,6C,8C,7B,84,96,7F,78,7F,8A,74
9E,91,82,82,83,95,5D,8A,62,77,6F,6E,7B,92,85,8B
96,5A,82,80,72,67,96,93,90,7B,9A,82,7B,8C,72,5C
7D,7A,6E,6A,74,80,89,79,6F,83,6A,6A,71,7E,72,83
76,6C,75,82,77,7C,6D,8B,8F,8E,87,72,7C,7B,8E,9D
82,7C,67,6D,9D,83,7C,7F,5D,75,77,84,80,91,95,97
7C,76,84,7C,6C,80,69,85,89,6F,75,66,7C,76,75,6F
6E,68,72,74,6C,A7,66,78,72,78,83,7A,72,74,87,A6
6C,76,77,8E,73,83,77,59,AC,7B,7B,6E,6B,5C,91,6B
80,90,7B,7C,7F,8B,70,8D,66,84,6A,93,85,84,74,8D
6F,81,7C,85,87,8A,8A,9E,72,9E,75,72,91,9D,62,8E
65,7D,7E,9B,71,7C,78,97,73,9C,80,6F,7F,98,89,8C
93,84,8C,96,58,7A,7B,9A,94,8D,5D,8A,82,A5,A3,9D
7A,7C,80,7F,74,85,60,A2,7C,7E,7B,79,8E,A3,8A,95
98,76,6E,74,5E,9B,7E,8B,68,89,9A,7A,80,92,8D,89
89,7E,7D,78,B8,52,88,67,79,78,6C,85,82,8E,C6,8B
D1,8E,82,78,A2,B3,A7,AE,60,68,78,7D,53,82,72,80
69,A4,6F,A3,8F,95,60,AB,87,71,A9,70,65,68,84,67
9D,98,8D,74,88,83,7A,84,96,6F,76,92,8B,7E,68,6D
91,80,80,89,60,69,93,70,7F,7D,97,83,77,80,9C,AC
96,E3,70,81,B1,8F,97,C5,61,6B,67,74,81,A6,77,85
86,90,A0,77,75,69,82,93,9D,8D,9E,69,93,87,89,7D
72,7E,7D,75,76,5F,74,85,9A,77,89,7C,91,95,7F,69
74,8A,72,87,83,74,7F,A7,75,8C,8C,A7,59,9C,85,AD
78,99,84,7B,92,77,80,7B,59,91,7F,66,A2,64,6E,8C
92,9A,57,91,7C,77,7C,90,86,8D,8C,6F,9A,94,78,7D
72,92,85,83,8A,7E,9A,92,66,87,98,9D,87,A2,71,49
5C,69,82,98,75,6F,95,7F,8E,88,83,8F,89,83,82,9D
BE,73,88,72,8B,90,75,86,82,6D,7A,86,6F,79,96,79
88,85,57,71,77,75,95,89,7A,9F,5E,6D,7A,84,88,5E
72,54,92,86,91,7B,81,81,67,84,70,70,70,6F,8D,8C
88,99,8C,7C,77,70,66,86,89,9A,79,89,7E,93,B4,83
95,69,65,81,8C,6F,7D,7F,72,7E,85,68,87,9D,83,98
69,65,6B,68,69,86,6A,98,98,5F,65,6E,6A,66,7B,6F
5E,6B,67,81,7C,A0,7E,7A,7A,7E,79,A0,78,7D,61,47
73,89,7C,74,76,8B,88,87,79,6A,A5,80,76,72,76,98
7D,A2,7B,86,91,7F,77,8C,86,61,77,55,A5,6A,8D,66
87,65,86,74,85,70,9D,6F,66,9B,7F,7A,70,73,88,96
87,7B,82,74,92,89,74,81,97,A8,99,9F,83,83,73,9C
77,7F,69,7D,89,8E,99,68,77,69,6D,93,5D,AB,94,96
8E,6A,65,7E,7E,53,73,83,82,8F,79,5C,78,88,A2,5B
87,8A,6D,91,6E,81,83,98,89,96,B9,88,8F,8D,75,8D
7D,5F,78,7A,7B,95,7D,86,77,63,49,95,A8,89,88,6B
78,80,7D,66,7C,6C,83,7F,74,94,82,80,8B,92,79,92
70,72,81,88,6B,7B,92,81,76,7F,7E,81,90,8F,79,8D
8C,8D,95,80,83,86,81,78,86,5E,74,75,67,93,92,87
90,96,8C,9C,83,7C,83,76,77,A6,79,89,92,7B,8C,7C
98,7E,74,9A,85,96,59,8A,71,65,82,81,72,8C,90,96
93,88,94,92,6B,8B,85,7A,93,92,9F,8F,6D,81,75,7D
87,81,8D,8A,AD,7C,84,63,71,91,70,6C,69,81,80,7E
82,6B,76,75,90,98,77,8F,8B,4D,83,8F,80,75,87,59
77,77,8E,6D,9E,65,90,92,73,79,7D,89,86,9B,79,87
72,94,8D,85,6D,5E,7E,5B,7E,A9,7D,70,8D,8C,88,76
9D,70,77,73,9A,6E,7B,84,77,70,83,86,67,7C,93,98
95,88,7C,9B,82,79,8A,5A,93,78,A5,8B,A0,83,76,73
67,6B,7F,77,5D,5C,7A,7F,71,7E,6E,84,8B,8E,7D,57
8A,8D,76,71,68,63,80,7B,A0,9A,91,8D,7B,90,94,91
94,72,7D,6B,79,86,59,82,6E,80,9E,76,96,7A,93,70
97,4B,87,82,73,85,7C,A1,7F,6F,76,69,84,90,94,82
7E,78,72,7A,92,72,74,9B,7C,71,A2,61,76,8F,85,70
7E,A5,8C,71,7A,7B,80,7B,9F,66,7F,A1,98,8E,93,7E
87,65,80,7B,96,7A,83,86,84,AC,7F,6F,82,9C,74,89
6B,79,76,90,7B,96,80,80,97,7E,95,85,74,8F,6E,8E
82,77,85,8F,89,64,AC,98,67,87,77,81,9A,9D,87,A0
82,7A,7D,86,70,89,7F,71,5C,84,8D,6A,A1,89,6A,96
92,85,85,7A,92,8F,78,6D,71,8B,9F,91,7F,7C,6F,78
97,71,81,81,82,87,81,7F,75,7C,77,81,91,7C,93,8E
6B,71,6F,80,91,83,A6,7C,7C,89,8D,80,89,60,71,4C
8B,8B,94,9A,84,6A,90,6F,91,8A,8D,85,9A,7E,83,88
7C,9F,74,89,8D,7E,8C,8E,66,63,A3,66,7E,86,59,66
7F,8A,6E,8E,8E,83,6F,66,7A,6E,91,A8,7E,87,82,96
8B,94,88,78,8F,76,6D,99,86,9C,82,77,62,77,7B,88
91,81,8A,72,79,92,72,B0,6A,7B,94,80,74,84,8F,9E
52,90,75,6F,70,78,64,75,9A,9C,8B,8A,88,80,6E,76
95,82,6A,82,84,A9,74,7E,5F,6A,77,7C,91,7E,99,87
64,7C,66,9C,73,68,7F,6F,7B,83,6E,6E,82,5B,6F,96
75,95,66,82,6A,82,68,76,78,9D,8F,AA,6E,A8,7F,88
81,7D,95,8C,7E,69,85,7F,7D,9A,85,5A,6B,71,7C,86
77,89,6A,94,8F,85,6E,A1,94,8E,92,75,8A,92,6A,85
8E,8C,A4,7E,7C,89,76,AB,90,80,98,77,7D,8E,88,96
7F,95,7F,8C,90,90,9C,84,90,72,9B,9B,8B,9E,7F,6C
76,8B,82,7A,9E,8E,5D,A8,62,5B,8B,74,95,7E,7C,96
8F,89,85,78,8D,76,98,85,8F,93,9B,75,77,78,8C,70
75,78,7D,66,82,82,7F,80,7B,84,6E,87,77,68,67,77
81,95,87,94,6E,99,75,70,7E,79,99,90,7F,6D,63,7C
84,6A,78,93,79,78,85,6C,8A,86,88,8C,94,7E,87,5B
85,8D,9D,8E,94,76,71,8B,80,5B,7E,6F,65,86,6C,85
8E,90,78,7A,6F,97,81,8D,6D,84,8D,6A,7A,8B,71,84
7E,7B,8C,86,87,7B,9E,7C,74,91,75,71,76,7A,51,7D
83,74,75,B2,76,7E,75,7C,97,8A,8B,7D,81,76,90,96
73,86,6A,90,74,8A,6C,74,7D,90,87,69,7C,7D,9D,86
84,76,77,74,81,85,63,7D,9B,96,6C,98,44,8B,78,91
6B,74,7B,84,A1,87,9C,92,7B,6D,AE,7D,6B,80,78,7B
8D,80,7E,84,8C,96,84,80,84,80,8B,55,77,61,6E,71
85,70,79,83,AC,87,8A,83,7D,6E,72,6E,8C,7B,74,7C
88,8C,85,60,8A,5F,80,76,63,60,8D,85,70,85,A8,69
7D,72,70,86,7B,7E,7E,7C,77,9E,8C,83,8D,8B,76,7F
8F,76,79,7C,7D,5A,93,AE,9C,A1,76,4E,89,6D,83,8B
9B,7E,9B,8E,82,6C,7E,8D,69,8E,80,69,67,76,83,62
7E,A2,80,87,8D,86,74,9B,86,84,9C,78,7C,99,94,8E
9D,74,6C,87,85,87,84,77,75,81,82,A7,80,75,56,95
80,79,7E,7C,79,8B,7A,5B,85,84,8B,7A,7D,99,97,81
7E,70,87,8B,83,92,6B,93,8F,83,7B,80,6D,61,8A,82
6A,75,92,7C,84,A3,88,98,83,7C,79,57,90,80,72,9C
76,9B,8C,A3,80,79,7B,7B,9B,83,79,66,7F,87,8C,77
9B,6C,74,7C,6C,A5,A6,83,73,8A,60,A8,7F,88,73,98
70,8F,78,8F,8A,82,80,7E,79,7E,7A,73,5F,69,87,7D
8D,82,70,7A,6E,91,75,97,66,80,91,A3,83,86,71,90
8A,7C,84,6F,84,89,75,6D,7F,96,79,60,89,61,83,76
75,61,62,83,76,83,78,6D,7E,8D,AA,93,5E,8F,8C,8D
86,7B,66,78,A2,71,78,7D,76,87,7C,6D,90,77,7A,8A
95,5B,8D,62,77,93,A9,85,80,69,77,8E,8B,97,9C,7B
8E,60,88,92,8D,9D,89,5F,92,71,83,84,86,79,81,78
7C,8F,70,A2,71,A0,A8,5B,85,57,6C,75,99,84,86,86
7B,75,94,76,90,66,83,7A,96,6B,AD,88,85,9A,71,96
96,96,89,84,9C,6B,A9,7C,7E,70,7D,75,8E,83,88,7E
7C,83,84,72,7B,92,8E,5D,57,97,75,91,A5,77,65,92
6E,80,53,94,83,62,89,60,65,6A,8E,89,72,7B,72,83
80,99,79,72,7F,74,92,72,7E,92,76,7C,80,77,87,9F
90,54,94,83,88,90,6F,72,86,85,70,76,77,8D,75,A0
73,99,79,7D,82,9A,7F,5E,7D,71,89,86,94,5E,8D,7C
7C,7D,7B,72,7E,9A,91,76,6D,5C,97,95,6E,7F,5E,8C
95,6D,7C,8F,82,82,85,8A,8C,83,60,6A,61,85,8D,72
73,5F,7F,60,97,7D,80,74,9D,84,6D,8F,62,9D,85,76
8B,88,8E,80,77,7C,84,7F,71,72,A0,69,93,83,7A,A2
82,7A,82,9D,77,A2,7D,96,7F,94,76,A2,7B,85,80,69
84,4C,7A,75,8C,7D,6E,5C,78,92,74,89,90,5B,A8,89
86,83,7B,62,85,9C,85,7A,6A,72,65,8C,7B,96,6F,79
6F,75,76,67,7A,85,93,93,90,8B,6D,9F,5A,63,84,80
8C,84,98,72,A5,7C,9A,56,7A,7D,84,9A,8B,84,74,91
65,A6,84,7F,9C,7E,79,87,8F,96,80,AE,94,88,87,87
7C,7D,77,91,74,74,93,80,81,83,89,79,79,9A,93,A9
6B,8A,7F,80,7F,62,79,6C,AC,A7,7A,91,6C,B6,87,81
9C,7E,7E,94,89,92,76,90,64,75,9B,84,8F,82,7E,A9
54,80,50,77,89,93,62,70,67,75,8B,74,8B,6E,84,99
73,5F,50,6D,7B,B6,97,82,79,A0,75,79,81,86,7F,92
64,6B,91,7F,94,8A,98,8F,AB,80,81,72,82,79,91,7C
78,76,6E,91,7C,77,9E,73,64,66,7B,69,83,6E,72,78
93,95,81,81,93,69,8E,65,9B,7D,50,73,5F,93,A9,93
8B,60,84,91,82,87,6F,82,8D,A2,76,8B,55,79,5B,86
B7,72,37,9F,49,BE,CA,A7,24,E8,4E,9E,A9,7B,76,9F
73,94,D7,F9,8E,6A,D2,27,A7,8F,54,99,75,77,8E,86
7A,AA,4F,3C,A3,6A,74,9C,69,55,70,20,4E,D1,8C,7A
7C,28,7D,3B,94,01,52,F5,71,57,78,3D,69,C8,09,00
39,7D,6D,BF,5A,89,28,0C,24,1F,84,97,46,79,14,E7
6B,7B,13,01,20,3E,7F,9E,06,CD,7D,89,5A,89,17,D3
62,53,05,CE,09,C4,8C,8F,63,92,0B,8E,00,A5,65,5C
61,7F,00,7B,00,6E,64,81,75,85,10,7D,65,70,13,6B
00,4D,83,7B,68,5A,08,1E,5D,57,07,2D,06,42,73,4C
59,76,05,03,02,4C,63,5B,0A,22,7B,8B,72,42,01,06
07,32,4F,83,6C,4C,1F,09,53,00,7B,80,67,57,1F,00
45,11,79,45,67,00,94,60,92,55,79,09,86,5C,51,1A
85,6B,7E,00,85,6D,CE,18,72,05,AF,6F,96,00,88,6C
C0,00,60,69,87,63,C4,06,A5,47,D1,19,A8,57,A6,16
2B,00,9F,81,5C,51,38,29,58,65,00,1C,75,00,B0,85
88,6C,17,3A,F8,7E,4E,1A,A6,49,8A,6E,A0,A2,81,46
5D,4B,DE,A1,03,52,89,99,AA,8F,4E,60,97,76,B7,93
4F,8D,00,A3,7F,AE,D2,B9,19,8A,55,B3,3F,8A,E5,A8
04,CD,80,75,6F,BD,00,CC,74,CC,7E,76,87,AD,1F,DB
B0,88,DC,D6,B3,A0,00,18,C4,E8,87,8C,46,53,C8,FF
BE,A3,A2,DD,A2,B9,8E,F9,B7,11,6E,9A,67,6C,B4,2D
5E,D0,AB,23,64,75,B9,00,BE,5B,7A,9F,5A,7A,6B,3E
78,36,5A,00,6C,86,85,C1,5E,59,3B,16,3F,BB,18,62
4F,00,88,65,8B,A9,21,88,39,57,69,AF,24,04,7C,8F
58,77,15,FF,55,93,23,16,49,96,34,E6,36,92,0C,12
03,D4,66,93,00,EE,92,80,2C,6B,16,B7,52,70,0D,B1
55,6F,1F,80,48,81,28,A5,45,94,00,6D,3E,8D,17,70
4A,74,00,67,13,88,31,5D,21,8E,53,60,1A,5A,50,62
11,42,66,69,13,33,6B,6D,35,60,00,22,13,2F,60,81
6B,5C,00,00,2A,3C,58,72,1D,13,4C,40,39,07,8A,58
81,6E,3E,00,A4,7C,5C,70,79,5C,84,7A,9C,77,87,63
79,73,7B,8E,77,94,7F,6C,82,9D,82,94,80,7D,83,68
85,6F,93,98,8B,68,72,91,85,5C,89,82,86,7E,90,83
86,82,5F,77,68,89,7E,85,67,9A,7C,72,6E,8F,92,87
8F,81,6D,78,8B,7A,7A,78,77,88,90,83,84,71,8D,97
90,82,8E,9A,6D,90,82,7B,94,8F,7F,8A,74,84,7D,8D
7B,8C,6C,6B,90,82,71,7D,75,72,6C,84,6E,74,83,77
5E,67,7D,9D,86,8F,62,6F,62,79,75,6D,7B,82,8D,80
78,84,82,92,88,81,8A,65,94,93,77,7C,75,8A,70,5E
83,7E,55,8D,7F,88,85,79,70,4E,80,98,77,8B,95,83
57,6D,58,90,7E,87,76,62,90,6E,90,95,82,66,5D,6A
69,88,72,74,84,7C,9A,8F,9D,8B,A4,76,84,81,95,75
76,77,86,94,70,77,79,58,95,85,75,7B,77,97,67,72
65,72,6C,72,71,59,8C,82,8D,8F,6E,A0,8B,64,8C,53
8E,6D,88,6B,95,70,A1,54,91,75,9A,95,90,9F,72,8D
7A,8D,72,87,8D,8D,91,77,70,80,80,8F,84,67,B5,9B
8F,80,6C,7D,8E,84,A7,7F,9A,71,7B,8E,7E,8A,75,5D
7D,87,87,86,7D,54,94,85,74,A1,78,88,96,81,7D,6B
99,92,88,72,8C,72,8A,85,8A,76,7D,7B,6B,77,7F,84
76,98,8A,8C,81,7C,86,63,7A,6C,70,76,74,88,6E,72
7E,72,86,9A,75,78,6C,89,7E,88,6A,72,94,77,87,7E
7B,61,81,86,7F,A2,7B,86,77,83,8A,7A,76,8B,7C,A1
8F,8F,83,87,7A,97,8D,6D,A2,81,80,7C,6E,74,9A,8F
65,99,87,72,7A,6E,6F,A6,7F,7A,79,7F,9C,7E,7A,80
98,72,98,95,72,82,99,60,90,74,76,5B,81,6E,82,74
7F,87,75,78,65,84,69,89,85,8C,71,7C,97,7D,A0,75
78,7A,6B,8A,98,74,72,75,64,8E,7C,85,77,65,92,91
64,71,7C,82,89,A8,69,96,6E,7C,7D,75,69,6B,8B,6E
84,81,91,88,9D,7D,72,7B,7A,83,88,77,7D,80,72,79
75,7E,7E,7B,90,8D,64,88,84,8A,7C,80,69,75,7F,91
92,92,9B,8A,67,90,8C,80,6D,80,6B,65,8C,6C,74,78
7F,71,94,96,7F,88,6E,90,88,76,77,68,70,8E,49,8C
81,92,9E,79,78,6F,8D,72,74,77,6C,84,71,72,77,87
85,80,88,A3,79,8C,6C,80,7A,90,A1,6B,8B,71,92,7D
7E,6F,84,7C,96,82,92,7B,8F,92,7D,67,7D,7C,79,99
8D,7F,88,7B,81,B4,81,7B,5B,65,6B,A8,96,8B,61,7A
78,77,8E,75,96,8A,7A,72,90,79,7D,86,74,5B,82,72
7E,8D,96,77,5E,6C,9C,82,77,63,5D,6F,96,85,7A,86
65,99,92,A3,6D,70,81,6F,9A,8A,6F,7C,77,97,76,8D
7B,8F,85,73,7E,7B,69,8E,A1,71,8E,93,7F,97,7A,89
98,B5,9A,7D,74,58,59,80,52,72,94,81,87,75,77,80
75,97,84,78,7A,86,77,85,7F,7E,74,6C,6D,6D,7E,71
8D,7E,80,8B,7B,75,78,8A,60,84,65,7B,74,7E,7A,89
89,70,77,61,64,88,60,80,6C,72,5F,77,84,6C,96,69
81,6C,73,67,67,68,6B,7C,7C,90,90,6B,7D,8C,73,8B
78,72,82,90,6B,6C,6A,8E,83,9B,79,9C,6B,7F,83,8E
81,94,87,93,75,90,8D,6A,8A,8A,62,88,8F,81,65,7D
7E,8C,65,9A,7F,87,A1,71,80,84,82,75,60,81,90,79
6F,88,6A,8F,81,99,74,90,7E,89,71,89,AA,7A,9C,79
83,5E,8E,97,72,87,8A,83,92,91,86,7C,81,82,8E,9E
A6,9C,83,85,91,97,A1,84,89,70,98,82,7E,83,8A,88
79,86,97,8D,A2,87,86,8D,AD,8D,8D,7E,75,7B,B5,6E
97,78,7E,87,84,73,89,72,8F,73,80,72,9D,84,70,6F
91,87,96,7C,77,64,A1,6D,87,62,76,71,9F,6B,85,76
6F,7C,82,4F,90,66,79,7A,7E,88,85,7E,6F,64,71,80
8A,70,80,67,7C,63,85,6F,81,8B,78,7D,81,79,83,83
88,72,84,6E,85,6E,A0,65,7C,76,74,65,5C,81,69,79
5A,6D,87,88,71,82,6E,76,66,61,60,76,99,7C,79,71
6B,75,60,75,78,79,5C,8A,73,69,81,84,61,94,76,83
98,83,6C,83,78,88,69,7E,74,88,9A,7A,5D,93,8B,85
7C,80,87,93,74,90,5E,7E,90,77,72,8E,7A,82,5D,8B
73,89,78,93,82,6F,6E,74,71,A5,72,83,70,72,7E,80
5E,8D,7F,8C,6C,93,71,8B,7E,89,72,9B,8C,84,9A,7F
7D,8E,84,88,5F,8C,76,8E,91,80,88,77,96,92,96,70
94,90,7E,98,87,7E,72,70,8F,75,7F,86,95,83,A2,9D
7F,77,80,AC,72,90,89,7A,8D,8E,84,8A,A7,95,A8,88
89,7C,98,71,74,94,81,62,85,75,7A,A3,8F,86,96,8A
A3,77,7D,67,7C,78,90,86,83,86,7D,73,99,63,8A,69
7B,88,9C,84,9D,77,79,8C,78,79,76,6C,97,77,89,81
7D,84,95,76,6E,57,94,68,94,78,8D,4D,92,74,77,68
